Date,Open,High,Low,Close,Volume
5-Jan-16,-,-,-,2000.00,0
4-Jan-16,2000.00,2000.00,2000.00,2000.00,500
30-Dec-15,2000.00,2000.00,2000.00,2000.00,225100
29-Dec-15,-,-,-,1600.00,0
28-Dec-15,1600.00,1600.00,1600.00,1600.00,5000
23-Dec-15,-,-,-,1700.00,0
22-Dec-15,-,-,-,1700.00,0
21-Dec-15,-,-,-,1700.00,0
18-Dec-15,-,-,-,1700.00,0
17-Dec-15,1700.00,1700.00,1700.00,1700.00,10000
16-Dec-15,-,-,-,1810.00,0
15-Dec-15,-,-,-,1810.00,0
14-Dec-15,-,-,-,1810.00,0
11-Dec-15,-,-,-,1810.00,0
10-Dec-15,-,-,-,1810.00,0
8-Dec-15,-,-,-,1810.00,0
7-Dec-15,-,-,-,1810.00,0
4-Dec-15,-,-,-,1810.00,0
3-Dec-15,-,-,-,1810.00,0
2-Dec-15,1810.00,1810.00,1810.00,1810.00,31300
1-Dec-15,-,-,-,1800.00,0
30-Nov-15,-,-,-,1800.00,0
27-Nov-15,-,-,-,1800.00,0
26-Nov-15,-,-,-,1800.00,0
25-Nov-15,-,-,-,1800.00,0
24-Nov-15,-,-,-,1800.00,0
23-Nov-15,-,-,-,1800.00,0
20-Nov-15,-,-,-,1800.00,0
19-Nov-15,-,-,-,1800.00,0
18-Nov-15,-,-,-,1800.00,0
17-Nov-15,-,-,-,1800.00,0
16-Nov-15,-,-,-,1800.00,0
13-Nov-15,-,-,-,1800.00,0
12-Nov-15,-,-,-,1800.00,0
11-Nov-15,-,-,-,1800.00,0
10-Nov-15,-,-,-,1800.00,0
9-Nov-15,-,-,-,1800.00,0
6-Nov-15,-,-,-,1800.00,0
5-Nov-15,-,-,-,1800.00,0
4-Nov-15,-,-,-,1800.00,0
3-Nov-15,-,-,-,1800.00,0
2-Nov-15,1800.00,1800.00,1800.00,1800.00,100
30-Oct-15,-,-,-,1750.00,0
29-Oct-15,-,-,-,1750.00,0
28-Oct-15,-,-,-,1750.00,0
27-Oct-15,-,-,-,1750.00,0
26-Oct-15,-,-,-,1750.00,0
23-Oct-15,-,-,-,1750.00,0
22-Oct-15,-,-,-,1750.00,0
21-Oct-15,-,-,-,1750.00,0
20-Oct-15,1650.00,1750.00,1650.00,1750.00,700
19-Oct-15,1700.00,1750.00,1700.00,1750.00,400
16-Oct-15,-,-,-,1850.00,0
15-Oct-15,-,-,-,1850.00,0
13-Oct-15,-,-,-,1850.00,0
12-Oct-15,-,-,-,1850.00,0
9-Oct-15,-,-,-,1850.00,0
